timestamp,phys_pos_x,phys_pos_y,virt_pos_x,virt_pos_y,phys_heading,virt_heading,apply_rota,rota_gain,apply_trans,trans_gain,apply_curve,curve_gain,curve_dir,nav_state,collision
7.9000120163,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,5.1497654915,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
7.9500122070,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,5.2003970146,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
8.0000123978,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,5.2510285378,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
8.0500125885,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,5.3016600609,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
8.1000127792,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,5.3522911072,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
8.1500129700,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,5.4029226303,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
8.2000131607,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,5.4535541534,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
8.2500133514,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,5.5041851997,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
8.3000135422,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,5.5548157692,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
8.3500137329,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,5.6054463387,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
8.4000139236,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,5.6560773849,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
8.4500141144,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,5.7067084312,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
8.5000143051,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,5.7573394775,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
8.5500144958,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,5.8079705238,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
8.6000146866,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,5.8586015701,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
8.6500148773,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,5.9092326164,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
8.7000150681,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,5.9598641396,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
8.7500152588,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,6.0104951859,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
8.8000154495,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,6.0611262321,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
8.8500156403,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,6.1117572784,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
8.9000158310,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,6.1623883247,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
8.9500160217,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,6.2130193710,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
9.0000162125,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,6.2636504173,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
9.0500164032,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,0.0310959816,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
9.1000165939,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,0.0817276016,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
9.1500167847,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,0.1323587298,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
9.2000169754,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,0.1829898655,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
9.2500171661,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,0.2336214781,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
9.3000173569,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,0.2842521071,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
9.3500175476,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,0.3348827362,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
9.4000177383,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,0.3855143487,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
9.4500179291,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,0.4361459613,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
9.5000181198,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,0.4867770970,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
9.5500183105,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,0.5374082327,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
9.6000185013,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,0.5880393386,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
9.6500186920,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,0.6386704445,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
9.7000188828,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,0.6893025637,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
9.7500190735,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,0.7399336696,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
9.8000192642,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,0.7905647755,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
9.8500194550,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,0.8411958814,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
9.9000196457,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,0.8918269873,1.0468778610,true,0.6446590424,false,1.0000000000,false,0.0000000000,1,RESETTING,0
9.9500198364,-4.3755297661,1.4976271391,-0.6096332073,0.8056883812,0.9727225304,1.0468778610,true,1.0299999714,false,1.0000000000,false,0.0000000000,1,OK,0
10.0000200272,-4.3506588936,1.5336134434,-0.5846192837,0.8489818573,0.9660558701,1.0468778610,false,1.0000000000,true,0.8748839498,true,7.6394371986,-1,OK,0
10.0500202179,-4.3254323006,1.5695990324,-0.5596055984,0.8922753334,0.9593892097,1.0468778610,false,1.0000000000,true,0.8789371252,true,7.6394371986,-1,OK,0
10.1000204086,-4.3208289146,1.5760736465,-0.5551059246,0.9000654221,0.9527225494,1.0468778610,false,1.0000000000,true,0.8830685019,true,7.6394371986,-1,OK,0
10.1500205994,-4.3208289146,1.5760736465,-0.5551059246,0.9000654221,0.8718270063,0.9683380127,true,1.0299999714,false,1.0000000000,false,0.0000000000,1,OK,0
10.2000207901,-4.3208289146,1.5760736465,-0.5551059246,0.9000654221,0.7909314632,0.8897981644,true,1.0299999714,false,1.0000000000,false,0.0000000000,1,OK,0
10.2500209808,-4.3208289146,1.5760736465,-0.5551059246,0.9000654221,0.7100359201,0.8112583160,true,1.0299999714,false,1.0000000000,false,0.0000000000,1,OK,0
10.3000211716,-4.3208289146,1.5760736465,-0.5551059246,0.9000654221,0.6291403770,0.7327184677,true,1.0299999714,false,1.0000000000,false,0.0000000000,1,OK,0
10.3500213623,-4.3208289146,1.5760736465,-0.5551059246,0.9000654221,0.5482448339,0.6541786194,true,1.0299999714,false,1.0000000000,false,0.0000000000,1,OK,0
10.4000215530,-4.3208289146,1.5760736465,-0.5551059246,0.9000654221,0.4673476815,0.5756387711,true,1.0299999714,false,1.0000000000,false,0.0000000000,1,OK,0
10.4500217438,-4.3208289146,1.5760736465,-0.5551059246,0.9000654221,0.3920480311,0.4970989525,true,0.9587500095,false,1.0000000000,false,0.0000000000,1,OK,0
10.5000219345,-4.3208289146,1.5760736465,-0.5551059246,0.9000654221,0.3167483807,0.4185591340,true,0.9587500095,false,1.0000000000,false,0.0000000000,1,OK,0
10.5500221252,-4.3208289146,1.5760736465,-0.5551059246,0.9000654221,0.2722058594,0.3720975518,true,0.9587500095,false,1.0000000000,false,0.0000000000,1,OK,0
10.6000223160,-4.2600932121,1.5928117037,-0.5085275769,0.9182439446,0.2689127028,0.3720975518,false,1.0000000000,true,1.2599999905,true,3.7736775875,-1,OK,0
10.6500225067,-4.1993036270,1.6093530655,-0.4619492292,0.9364224672,0.2656754553,0.3720975518,false,1.0000000000,true,1.2599999905,true,3.7096195221,-1,OK,0
10.7000226974,-4.1384615898,1.6257009506,-0.4153709114,0.9546009302,0.2624944150,0.3720975518,false,1.0000000000,true,1.2599999905,true,3.6452119350,-1,OK,0
10.7500228882,-4.0775690079,1.6418586969,-0.3687925637,0.9727794528,0.2593698800,0.3720975518,false,1.0000000000,true,1.2599999905,true,3.5804653168,-1,OK,0
10.8000230789,-4.0166268349,1.6578295231,-0.3222142160,0.9909579754,0.2563021183,0.3720975518,false,1.0000000000,true,1.2599999905,true,3.5153908730,-1,OK,0
10.8500232697,-3.9556369781,1.6736167669,-0.2756358981,1.0091364384,0.2532914281,0.3720975518,false,1.0000000000,true,1.2599999905,true,3.4499886036,-1,OK,0
10.9000234604,-3.8946006298,1.6892238855,-0.2290575504,1.0273150206,0.2503380775,0.3720975518,false,1.0000000000,true,1.2599999905,true,3.3842875957,-1,OK,0
10.9500236511,-3.8335194588,1.7046542168,-0.1824792027,1.0454934835,0.2474423498,0.3720975518,false,1.0000000000,true,1.2599999905,true,3.3182625771,-1,OK,0
11.0000238419,-3.7723946571,1.7199110985,-0.1359008551,1.0636720657,0.2446044683,0.3720975518,false,1.0000000000,true,1.2599999905,true,3.2519714832,-1,OK,0
11.0500240326,-3.7112278938,1.7349979877,-0.0893225074,1.0818505287,0.2418246865,0.3720975518,false,1.0000000000,true,1.2599999905,true,3.1853997707,-1,OK,0
11.1000242233,-3.6500201225,1.7499183416,-0.0427441597,1.1000291109,0.2391032428,0.3720975518,false,1.0000000000,true,1.2599999905,true,3.1185441017,-1,OK,0
11.1500244141,-3.5887730122,1.7646756172,0.0038341284,1.1182075739,0.2364403605,0.3720975518,false,1.0000000000,true,1.2599999905,true,3.0514407158,-1,OK,0
11.2000246048,-3.5274875164,1.7792733908,0.0504124761,1.1363861561,0.2338362485,0.3720975518,false,1.0000000000,true,1.2599999905,true,2.9840860367,-1,OK,0
11.2500247955,-3.4661650658,1.7937151194,0.0969908237,1.1545646191,0.2312911302,0.3720975518,false,1.0000000000,true,1.2599999905,true,2.9164979458,-1,OK,0
11.3000249863,-3.4048070908,1.8080043793,0.1435691714,1.1727430820,0.2288051844,0.3720975518,false,1.0000000000,true,1.2599999905,true,2.8486807346,-1,OK,0
11.3500251770,-3.3434145451,1.8221447468,0.1901475191,1.1909216642,0.2263786048,0.3720975518,false,1.0000000000,true,1.2599999905,true,2.7806627750,-1,OK,0
11.4000253677,-3.2819886208,1.8361396790,0.2367258668,1.2091001272,0.2240115702,0.3720975518,false,1.0000000000,true,1.2599999905,true,2.7124266624,-1,OK,0
11.4500255585,-3.2205305099,1.8499928713,0.2833042145,1.2272787094,0.2217042297,0.3720975518,false,1.0000000000,true,1.2599999905,true,2.6440191269,-1,OK,0
11.5000257492,-3.1590414047,1.8637079000,0.3298825622,1.2454571724,0.2194567472,0.3720975518,false,1.0000000000,true,1.2599999905,true,2.5754184723,-1,OK,0
11.5500259399,-3.0975224972,1.8772884607,0.3764609098,1.2636356354,0.2172692567,0.3720975518,false,1.0000000000,true,1.2599999905,true,2.5066757202,-1,OK,0
11.6000261307,-3.0359749794,1.8907381296,0.4230391979,1.2818142176,0.2151419073,0.3720975518,false,1.0000000000,true,1.2599999905,true,2.4377691746,-1,OK,0
11.6500263214,-2.9743995667,1.9040604830,0.4696176052,1.2999926805,0.2130747885,0.3720975518,false,1.0000000000,true,1.2599999905,true,2.3687386513,-1,OK,0
11.7000265121,-2.9127976894,1.9172592163,0.5161958933,1.3181712627,0.2110680193,0.3720975518,false,1.0000000000,true,1.2599999905,true,2.2995808125,-1,OK,0
11.7500267029,-2.8511703014,1.9303380251,0.5627741814,1.3363497257,0.2091217041,0.3720975518,false,1.0000000000,true,1.2599999905,true,2.2303063869,-1,OK,0
11.8000268936,-2.7895183563,1.9433006048,0.6093525887,1.3545281887,0.2072359174,0.3720975518,false,1.0000000000,true,1.2599999905,true,2.1609480381,-1,OK,0
11.8500270844,-2.7278428078,1.9561506510,0.6559308767,1.3727067709,0.2054107338,0.3720975518,false,1.0000000000,true,1.2599999905,true,2.0915131569,-1,OK,0
11.9000272751,-2.6661446095,1.9688918591,0.7025092840,1.3908853531,0.2036461979,0.3720975518,false,1.0000000000,true,1.2599999905,true,2.0220091343,-1,OK,0
11.9500274658,-2.6044249535,1.9815279245,0.7490875721,1.4090638161,0.2019423544,0.3720975518,false,1.0000000000,true,1.2599999905,true,1.9524577856,-1,OK,0
12.0000276566,-2.5426845551,1.9940625429,0.7956659794,1.4272422791,0.2002992332,0.3720975518,false,1.0000000000,true,1.2599999905,true,1.8828700781,-1,OK,0
12.0500278473,-2.4809243679,2.0064995289,0.8422442675,1.4454207420,0.1987168491,0.3720975518,false,1.0000000000,true,1.2599999905,true,1.8132785559,-1,OK,0
12.1000280380,-2.4191451073,2.0188424587,0.8888226748,1.4635993242,0.1971952021,0.3720975518,false,1.0000000000,true,1.2599999905,true,1.7436761856,-1,OK,0
12.1500282288,-2.3573482037,2.0310950279,0.9354009628,1.4817779064,0.1957342774,0.3720975518,false,1.0000000000,true,1.2599999905,true,1.6740993261,-1,OK,0
12.2000284195,-2.2955341339,2.0432610512,0.9819792509,1.4999563694,0.1943340451,0.3720975518,false,1.0000000000,true,1.2599999905,true,1.6045479774,-1,OK,0
12.2500286102,-2.2337036133,2.0553443432,1.0285576582,1.5181348324,0.1929944605,0.3720975518,false,1.0000000000,true,1.2599999905,true,1.5350586176,-1,OK,0
12.3000288010,-2.1718578339,2.0673484802,1.0751359463,1.5363134146,0.1917154491,0.3720975518,false,1.0000000000,true,1.2599999905,true,1.4656311274,-1,OK,0
12.3500289917,-2.1099975109,2.0792772770,1.1217143536,1.5544918776,0.1904969513,0.3720975518,false,1.0000000000,true,1.2599999905,true,1.3962910175,-1,OK,0
12.4000291824,-2.0481233597,2.0911345482,1.1682926416,1.5726704597,0.1893388778,0.3720975518,false,1.0000000000,true,1.2599999905,true,1.3270529509,-1,OK,0
12.4500293732,-1.9862362146,2.1029238701,1.2148710489,1.5908489227,0.1882411093,0.3720975518,false,1.0000000000,true,1.2599999905,true,1.2579568624,-1,OK,0
12.5000295639,-1.9243370295,2.1146488190,1.2614493370,1.6090273857,0.1872035116,0.3720975518,false,1.0000000000,true,1.2599999905,true,1.1889920235,-1,OK,0
12.5500297546,-1.8624261618,2.1263134480,1.3080277443,1.6272059679,0.1862259507,0.3720975518,false,1.0000000000,true,1.2599999905,true,1.1202020645,-1,OK,0
12.6000299454,-1.8005048037,2.1379210949,1.3546060324,1.6453845501,0.1853082627,0.3720975518,false,1.0000000000,true,1.2599999905,true,1.0515904427,-1,OK,0
12.6500301361,-1.7385735512,2.1494755745,1.4011843204,1.6635630131,0.1844502836,0.3720975518,false,1.0000000000,true,1.2599999905,true,0.9831756949,-1,OK,0
12.7000303268,-1.6766330004,2.1609807014,1.4477627277,1.6817414761,0.1836517900,0.3720975518,false,1.0000000000,true,1.2599999905,true,0.9150049090,-1,OK,0
12.7500305176,-1.6146838665,2.1724400520,1.4943411350,1.6999199390,0.1829125881,0.3720975518,false,1.0000000000,true,1.2599999905,true,0.8470636606,-1,OK,0
12.8000307083,-1.5527272224,2.1838572025,1.5409193039,1.7180985212,0.1822324395,0.3720975518,false,1.0000000000,true,1.2599999905,true,0.7793883085,-1,OK,0
12.8500308990,-1.4907631874,2.1952359676,1.5874977112,1.7362771034,0.1816111058,0.3720975518,false,1.0000000000,true,1.2599999905,true,0.7120044231,-1,OK,0
12.9000310898,-1.4287928343,2.2065799236,1.6340761185,1.7544555664,0.1810482889,0.3720975518,false,1.0000000000,true,1.2599999905,true,0.6449373960,-1,OK,0
12.9500312805,-1.3668169975,2.2178924084,1.6806542873,1.7726340294,0.1805437207,0.3720975518,false,1.0000000000,true,1.2599999905,true,0.5781982541,-1,OK,0
13.0000314713,-1.3048359156,2.2291772366,1.7272326946,1.7908124924,0.1800970882,0.3720975518,false,1.0000000000,true,1.2599999905,true,0.5118015409,-1,OK,0
13.0500316620,-1.2428504229,2.2404379845,1.7738111019,1.8089910746,0.1797080487,0.3720975518,false,1.0000000000,true,1.2599999905,true,0.4457982481,-1,OK,0
13.1000318527,-1.1808611155,2.2516782284,1.8203895092,1.8271696568,0.1793762743,0.3720975518,false,1.0000000000,true,1.2599999905,true,0.3801810741,-1,OK,0
13.1500320435,-1.1188690662,2.2629013062,1.8669676781,1.8453481197,0.1791013926,0.3720975518,false,1.0000000000,true,1.2599999905,true,0.3149864674,-1,OK,0
13.2000322342,-1.0568742752,2.2741110325,1.9135460854,1.8635265827,0.1788830161,0.3720975518,false,1.0000000000,true,1.2599999905,true,0.2502362728,-1,OK,0
13.2500324249,-0.9948776364,2.2853105068,1.9601244926,1.8817051649,0.1787207276,0.3720975518,false,1.0000000000,true,1.2599999905,true,0.1859632879,-1,OK,0
13.3000326157,-0.9328798652,2.2965035439,2.0067028999,1.8998836279,0.1786141098,0.3720975518,false,1.0000000000,true,1.2599999905,true,0.1221711338,-1,OK,0
13.3500328064,-0.8708817363,2.3076932430,2.0532810688,1.9180622101,0.1785627156,0.3720975518,false,1.0000000000,true,1.2599999905,true,0.0588926226,-1,OK,0
13.4000329971,-0.8088833690,2.3188827038,2.0998594761,1.9362406731,0.1785593778,0.3720975518,false,1.0000000000,true,1.2599999905,true,0.0038285486,-1,OK,0
13.4500331879,-0.7468843460,2.3300685883,2.1464378834,1.9544191360,0.1785017103,0.3720975518,false,1.0000000000,true,1.2599999905,true,0.0660798028,-1,OK,0
13.5000333786,-0.6848842502,2.3412475586,2.1930160522,1.9725977182,0.1783892065,0.3720975518,false,1.0000000000,true,1.2599999905,true,0.1289138943,-1,OK,0
13.5500335693,-0.6228820682,2.3524162769,2.2395944595,1.9907761812,0.1782213449,0.3720975518,false,1.0000000000,true,1.2599999905,true,0.1923636198,-1,OK,0
13.6000337601,-0.5608773232,2.3635709286,2.2861728668,2.0089547634,0.1779975295,0.3720975518,false,1.0000000000,true,1.2599999905,true,0.2564690411,-1,OK,0
13.6500339508,-0.4988713562,2.3747184277,2.3327512741,2.0271332264,0.1778815389,0.3720975518,false,1.0000000000,true,1.2599999905,true,0.1329172999,-1,OK,0
13.7000341415,-0.4368539453,2.3858010769,2.3793294430,2.0453119278,0.1768369824,0.3720975518,false,1.0000000000,true,1.2599999905,true,1.1969770193,-1,OK,0
13.7500343323,-0.3748147190,2.3967618942,2.4259078503,2.0634903908,0.1748726368,0.3720975518,false,1.0000000000,true,1.2599999905,true,2.2509825230,-1,OK,0
13.8000345230,-0.3127442300,2.4075443745,2.4724862576,2.0816688538,0.1719974428,0.3720975518,false,1.0000000000,true,1.2599999905,true,3.2947230339,-1,OK,0
13.8500347137,-0.2506337464,2.4180922508,2.5190644264,2.0998473167,0.1682204157,0.3720975518,false,1.0000000000,true,1.2599999905,true,4.3281507492,-1,OK,0
13.9000349045,-0.1884744018,2.4283499718,2.5656428337,2.1180257797,0.1635504812,0.3720975518,false,1.0000000000,true,1.2599999905,true,5.3513455391,-1,OK,0
13.9500350952,-0.1262590438,2.4382624626,2.6122212410,2.1362042427,0.1579963565,0.3720975518,false,1.0000000000,true,1.2599999905,true,6.3645634651,-1,OK,0
14.0000352859,-0.0639812350,2.4477746487,2.6587996483,2.1543827057,0.1515664160,0.3720975518,false,1.0000000000,true,1.2599999905,true,7.3681750298,-1,OK,0
14.0500354767,-0.0016415678,2.4568715096,2.7053778172,2.1725614071,0.1448997557,0.3720975518,false,1.0000000000,true,1.2599999905,true,7.6394371986,-1,OK,0
14.1000356674,0.0607575290,2.4655525684,2.7519562244,2.1907398701,0.1382330954,0.3720975518,false,1.0000000000,true,1.2599999905,true,7.6394371986,-1,OK,0
14.1500358582,0.1232131124,2.4738173485,2.7985346317,2.2089183331,0.1315664351,0.3720975518,false,1.0000000000,true,1.2599999905,true,7.6394371986,-1,OK,0
14.2000360489,0.1857222319,2.4816656113,2.8451128006,2.2270970345,0.1248997673,0.3720975518,false,1.0000000000,true,1.2599999905,true,7.6394371986,-1,OK,0
14.2500362396,0.2482824624,2.4890968800,2.8916912079,2.2452754974,0.1182330996,0.3720975518,false,1.0000000000,true,1.2599999905,true,7.6394371986,-1,OK,0
14.3000364304,0.2796218395,2.4926078320,2.9150063992,2.2543754578,0.1115664318,0.3720975518,false,1.0000000000,true,1.2599999905,true,7.6394371986,-1,OK,0
14.3500366211,0.2796218395,2.4926078320,2.9150063992,2.2543754578,0.1868660748,0.4506373703,true,0.9587500095,false,1.0000000000,false,0.0000000000,1,OK,0
14.4000368118,0.2796218395,2.4926078320,2.9150063992,2.2543754578,0.2621657252,0.5291771889,true,0.9587500095,false,1.0000000000,false,0.0000000000,1,OK,0
14.4500370026,0.2796218395,2.4926078320,2.9150063992,2.2543754578,0.3374653757,0.6077170372,true,0.9587500095,false,1.0000000000,false,0.0000000000,1,OK,0
14.5000371933,0.2796218395,2.4926078320,2.9150063992,2.2543754578,0.4127650261,0.6862568855,true,0.9587500095,false,1.0000000000,false,0.0000000000,1,OK,0
14.5500373840,0.2796218395,2.4926078320,2.9150063992,2.2543754578,0.4880646765,0.7647967339,true,0.9587500095,false,1.0000000000,false,0.0000000000,1,OK,0
14.6000375748,0.2796218395,2.4926078320,2.9150063992,2.2543754578,0.5633643270,0.8433365822,true,0.9587500095,false,1.0000000000,false,0.0000000000,1,OK,0
14.6500377655,0.2796218395,2.4926078320,2.9150063992,2.2543754578,0.6442607045,0.9218764305,true,1.0299999714,false,1.0000000000,false,0.0000000000,1,OK,0
14.7000379562,0.2796218395,2.4926078320,2.9150063992,2.2543754578,0.7251563072,1.0004162788,true,1.0299999714,false,1.0000000000,false,0.0000000000,1,OK,0
14.7500381470,0.2796218395,2.4926078320,2.9150063992,2.2543754578,0.8060518503,1.0789561272,true,1.0299999714,false,1.0000000000,false,0.0000000000,1,OK,0
14.8000383377,0.2796218395,2.4926078320,2.9150063992,2.2543754578,0.8869482279,1.1574959755,true,1.0299999714,false,1.0000000000,false,0.0000000000,1,OK,0
14.8500385284,0.2796218395,2.4926078320,2.9150063992,2.2543754578,0.9622486234,1.2360358238,true,0.9587500095,false,1.0000000000,false,0.0000000000,1,OK,0
14.9000387192,0.2796218395,2.4926078320,2.9150063992,2.2543754578,1.0375490189,1.3145756721,true,0.9587500095,false,1.0000000000,false,0.0000000000,1,OK,0
14.9500389099,0.2796218395,2.4926078320,2.9150063992,2.2543754578,1.1184445620,1.3931155205,true,1.0299999714,false,1.0000000000,false,0.0000000000,1,OK,0
15.0000391006,0.2796218395,2.4926078320,2.9150063992,2.2543754578,1.1993409395,1.4716553688,true,1.0299999714,false,1.0000000000,false,0.0000000000,1,OK,0
15.0500392914,0.2796218395,2.4926078320,2.9150063992,2.2543754578,1.2802380323,1.5501952171,true,1.0299999714,false,1.0000000000,false,0.0000000000,1,OK,0
15.1000394821,0.2796218395,2.4926078320,2.9150063992,2.2543754578,1.3555376530,1.6287350655,true,0.9587500095,false,1.0000000000,false,0.0000000000,1,OK,0
15.1500396729,0.2796218395,2.4926078320,2.9150063992,2.2543754578,1.4308365583,1.7072749138,true,0.9587500095,false,1.0000000000,false,0.0000000000,1,OK,0
15.2000398636,0.2796218395,2.4926078320,2.9150063992,2.2543754578,1.5061368942,1.7858147621,true,0.9587500095,false,1.0000000000,false,0.0000000000,1,OK,0
15.2500400543,0.2796218395,2.4926078320,2.9150063992,2.2543754578,1.5814372301,1.8643546104,true,0.9587500095,false,1.0000000000,false,0.0000000000,1,OK,0
15.3000402451,0.2796218395,2.4926078320,2.9150063992,2.2543754578,1.6567375660,1.9428944588,true,0.9587500095,false,1.0000000000,false,0.0000000000,1,OK,0
15.3500404358,0.2796218395,2.4926078320,2.9150063992,2.2543754578,1.7320371866,2.0214343071,true,0.9587500095,false,1.0000000000,false,0.0000000000,1,OK,0
15.4000406265,0.2796218395,2.4926078320,2.9150063992,2.2543754578,1.8073368073,2.0999741554,true,0.9587500095,false,1.0000000000,false,0.0000000000,1,OK,0
15.4500408173,0.2796218395,2.4926078320,2.9150063992,2.2543754578,1.8826364279,2.1785140038,true,0.9587500095,false,1.0000000000,false,0.0000000000,1,OK,0
15.5000410080,0.2796218395,2.4926078320,2.9150063992,2.2543754578,1.9579367638,2.2570538521,true,0.9587500095,false,1.0000000000,false,0.0000000000,1,OK,0
15.5500411987,0.2796218395,2.4926078320,2.9150063992,2.2543754578,2.0332365036,2.3355937004,true,0.9587500095,false,1.0000000000,false,0.0000000000,1,OK,0
15.6000413895,0.2796218395,2.4926078320,2.9150063992,2.2543754578,2.1085362434,2.4141335487,true,0.9587500095,false,1.0000000000,false,0.0000000000,1,OK,0
15.6500415802,0.2796218395,2.4926078320,2.9150063992,2.2543754578,2.1894319057,2.4926733971,true,1.0299999714,false,1.0000000000,false,0.0000000000,1,OK,0
15.7000417709,0.2796218395,2.4926078320,2.9150063992,2.2543754578,2.2703275681,2.5712132454,true,1.0299999714,false,1.0000000000,false,0.0000000000,1,OK,0
15.7500419617,0.2796218395,2.4926078320,2.9150063992,2.2543754578,2.3512232304,2.6497530937,true,1.0299999714,false,1.0000000000,false,0.0000000000,1,OK,0
15.8000421524,0.2796218395,2.4926078320,2.9150063992,2.2543754578,2.4321188927,2.7282929420,true,1.0299999714,false,1.0000000000,false,0.0000000000,1,OK,0
15.8500423431,0.2796218395,2.4926078320,2.9150063992,2.2543754578,2.5130145550,2.8068327904,true,1.0299999714,false,1.0000000000,false,0.0000000000,1,OK,0
15.9000425339,0.2796218395,2.4926078320,2.9150063992,2.2543754578,2.5883142948,2.8853726387,true,0.9587500095,false,1.0000000000,false,0.0000000000,1,OK,0
15.9500427246,0.2796218395,2.4926078320,2.9150063992,2.2543754578,2.6061313152,2.9026691914,true,1.0299999714,false,1.0000000000,false,0.0000000000,1,OK,0
