0.7000000000000002,-0.7000000000000002
0.71,-0.71
0.7199999999999998,-0.7199999999999998
0.7300000000000004,-0.7300000000000004
0.7400000000000002,-0.7400000000000002
0.75,-0.75
0.7599999999999998,-0.7599999999999998
0.7700000000000005,-0.7700000000000005
0.7800000000000002,-0.7800000000000002
0.79,-0.79
0.7999999999999998,-0.7999999999999998
0.8100000000000005,-0.8100000000000005
0.8200000000000003,-0.8200000000000003
0.8300000000000001,-0.8300000000000001
0.8399999999999999,-0.8399999999999999
0.8500000000000005,-0.8500000000000005
0.8600000000000003,-0.8600000000000003
0.8700000000000001,-0.8700000000000001
0.8799999999999999,-0.8799999999999999
0.8899999999999997,-0.8899999999999997
0.9000000000000004,-0.9000000000000004
0.9100000000000001,-0.9100000000000001
0.9199999999999999,-0.9199999999999999
0.9299999999999997,-0.9299999999999997
0.9400000000000004,-0.9400000000000004
0.9500000000000002,-0.9500000000000002
0.96,-0.96
0.9699999999999998,-0.9699999999999998
0.9800000000000004,-0.9800000000000004
0.9900000000000002,-0.9900000000000002
1.0,-1.0
1.0099999999999998,-1.0099999999999998
1.0200000000000005,-1.0200000000000005
1.0300000000000002,-1.0300000000000002
1.04,-1.04
1.0499999999999998,-1.0499999999999998
1.0600000000000005,-1.0600000000000005
1.0700000000000003,-1.0700000000000003
1.08,-1.08
1.0899999999999999,-1.0899999999999999
1.1000000000000005,-1.1000000000000005
1.1100000000000003,-1.1100000000000003
1.12,-1.12
1.13,-1.13
1.1399999999999997,-1.1399999999999997
1.1500000000000004,-1.1500000000000004
1.1600000000000001,-1.1600000000000001
1.17,-1.17
1.1799999999999997,-1.1799999999999997
1.1900000000000004,-1.1900000000000004
1.2000000000000002,-1.2000000000000002
1.21,-1.21
1.2199999999999998,-1.2199999999999998
1.2300000000000004,-1.2300000000000004
1.2400000000000002,-1.2400000000000002
1.25,-1.25
1.2599999999999998,-1.2599999999999998
1.2700000000000005,-1.2700000000000005
1.2800000000000002,-1.2800000000000002
1.29,-1.29
1.2999999999999998,-1.2999999999999998
1.3100000000000005,-1.3100000000000005
1.3200000000000003,-1.3200000000000003
1.33,-1.33
1.3399999999999999,-1.3399999999999999
1.3500000000000005,-1.3500000000000005
1.3600000000000003,-1.3600000000000003
1.37,-1.37
1.38,-1.38
1.3899999999999997,-1.3899999999999997
1.4000000000000004,-1.4000000000000004
1.4100000000000001,-1.4100000000000001
1.42,-1.42
1.4299999999999997,-1.4299999999999997
1.4400000000000004,-1.4400000000000004
1.4500000000000002,-1.4500000000000002
1.46,-1.46
1.4699999999999998,-1.4699999999999998
1.4800000000000004,-1.4800000000000004
1.4900000000000002,-1.4900000000000002
1.5,-1.5
1.5099999999999998,-1.5099999999999998
1.5200000000000005,-1.5200000000000005
1.5300000000000002,-1.5300000000000002
1.54,-1.54
1.5499999999999998,-1.5499999999999998
1.5600000000000005,-1.5600000000000005
1.5700000000000003,-1.5700000000000003
1.58,-1.58
1.5899999999999999,-1.5899999999999999
1.6000000000000005,-1.6000000000000005
1.6100000000000003,-1.6100000000000003
1.62,-1.62
1.63,-1.63
1.6399999999999997,-1.6399999999999997
1.6500000000000004,-1.6500000000000004
1.6600000000000001,-1.6600000000000001
1.67,-1.67
1.6799999999999997,-1.6799999999999997
1.6900000000000004,-1.6900000000000004
1.7000000000000002,-1.7000000000000002
1.71,-1.71
1.7199999999999998,-1.7199999999999998
1.7300000000000004,-1.7300000000000004
1.7400000000000002,-1.7400000000000002
1.75,-1.75
1.7599999999999998,-1.7599999999999998
1.7700000000000005,-1.7700000000000005
1.7800000000000002,-1.7800000000000002
1.79,-1.79
1.7999999999999998,-1.7999999999999998
1.8100000000000005,-1.8100000000000005
1.8200000000000003,-1.8200000000000003
1.83,-1.83
1.8399999999999999,-1.8399999999999999
1.8500000000000005,-1.8500000000000005
1.8600000000000003,-1.8600000000000003
1.87,-1.87
1.88,-1.88
1.8899999999999997,-1.8899999999999997
1.9000000000000004,-1.9000000000000004
1.9100000000000001,-1.9100000000000001
1.92,-1.92
1.9299999999999997,-1.9299999999999997
1.9400000000000004,-1.9400000000000004
1.9500000000000002,-1.9500000000000002
1.96,-1.96
1.9699999999999998,-1.9699999999999998
1.9800000000000004,-1.9800000000000004
1.9900000000000002,-1.9900000000000002
2.0,-2.0
2.01,-2.01
2.0200000000000005,-2.0200000000000005
2.0300000000000002,-2.0300000000000002
2.04,-2.04
2.05,-2.05
2.0600000000000005,-2.0600000000000005
2.0700000000000003,-2.0700000000000003
2.08,-2.08
2.09,-2.09
2.1000000000000005,-2.1000000000000005
2.1100000000000003,-2.1100000000000003
2.12,-2.12
2.13,-2.13
2.1399999999999997,-2.1399999999999997
2.1500000000000004,-2.1500000000000004
2.16,-2.16
2.17,-2.17
2.1799999999999997,-2.1799999999999997
2.1900000000000004,-2.1900000000000004
2.2,-2.2
2.21,-2.21
2.2199999999999998,-2.2199999999999998
2.2300000000000004,-2.2300000000000004
2.24,-2.24
2.25,-2.25
2.26,-2.26
2.2700000000000005,-2.2700000000000005
2.2800000000000002,-2.2800000000000002
2.29,-2.29
2.3,-2.3
2.3100000000000005,-2.3100000000000005
2.3200000000000003,-2.3200000000000003
2.33,-2.33
2.34,-2.34
2.3500000000000005,-2.3500000000000005
2.3600000000000003,-2.3600000000000003
2.37,-2.37
2.38,-2.38
2.3899999999999997,-2.3899999999999997
2.4000000000000004,-2.4000000000000004
2.41,-2.41
2.42,-2.42
2.4299999999999997,-2.4299999999999997
2.4400000000000004,-2.4400000000000004
2.45,-2.45
2.46,-2.46
2.4699999999999998,-2.4699999999999998
2.4800000000000004,-2.4800000000000004
2.49,-2.49
2.5,-2.5
2.51,-2.51
2.5200000000000005,-2.5200000000000005
2.5300000000000002,-2.5300000000000002
2.54,-2.54
2.55,-2.55
2.5600000000000005,-2.5600000000000005
2.5700000000000003,-2.5700000000000003
2.58,-2.58
2.59,-2.59
2.6000000000000005,-2.6000000000000005
2.6100000000000003,-2.6100000000000003
2.62,-2.62
2.63,-2.63
2.6400000000000006,-2.6400000000000006
2.6500000000000004,-2.6500000000000004
2.66,-2.66
2.67,-2.67
2.6799999999999997,-2.6799999999999997
2.6900000000000004,-2.6900000000000004
2.7,-2.7
2.71,-2.71
2.7199999999999998,-2.7199999999999998
2.7300000000000004,-2.7300000000000004
2.74,-2.74
2.75,-2.75
2.76,-2.76
2.7700000000000005,-2.7700000000000005
2.7800000000000002,-2.7800000000000002
2.79,-2.79
2.8,-2.8
2.8100000000000005,-2.8100000000000005
2.8200000000000003,-2.8200000000000003
2.83,-2.83
2.84,-2.84
2.8500000000000005,-2.8500000000000005
2.8600000000000003,-2.8600000000000003
2.87,-2.87
2.88,-2.88
2.8900000000000006,-2.8900000000000006
2.9000000000000004,-2.9000000000000004
2.91,-2.91
2.92,-2.92
2.9299999999999997,-2.9299999999999997
2.9400000000000004,-2.9400000000000004
2.95,-2.95
2.96,-2.96
2.9699999999999998,-2.9699999999999998
2.9800000000000004,-2.9800000000000004
2.99,-2.99
3.0,-3.0
3.01,-3.01
3.0200000000000005,-3.0200000000000005
3.0300000000000002,-3.0300000000000002
3.04,-3.04
3.05,-3.05
3.0600000000000005,-3.0600000000000005
3.0700000000000003,-3.0700000000000003
3.08,-3.08
3.09,-3.09
3.1000000000000005,-3.1000000000000005
3.1100000000000003,-3.1100000000000003
3.12,-3.12
3.13,-3.13
3.1400000000000006,-3.1400000000000006
3.1500000000000004,-3.1500000000000004
3.16,-3.16
3.17,-3.17
3.1799999999999997,-3.1799999999999997
3.1900000000000004,-3.1900000000000004
3.2,-3.2
3.21,-3.21
3.2199999999999998,-3.2199999999999998
3.2300000000000004,-3.2300000000000004
3.24,-3.24
3.25,-3.25
3.26,-3.26
3.2700000000000005,-3.2700000000000005
3.2800000000000002,-3.2800000000000002
3.29,-3.29
3.3,-3.3
3.3100000000000005,-3.3100000000000005
3.3200000000000003,-3.3200000000000003
3.33,-3.33
3.34,-3.34
3.3500000000000005,-3.3500000000000005
3.3600000000000003,-3.3600000000000003
3.37,-3.37
3.38,-3.38
3.3900000000000006,-3.3900000000000006
3.4000000000000004,-3.4000000000000004
3.41,-3.41
3.42,-3.42
3.4299999999999997,-3.4299999999999997
3.4400000000000004,-3.4400000000000004
3.45,-3.45
3.46,-3.46
3.4699999999999998,-3.4699999999999998
3.4800000000000004,-3.4800000000000004
3.49,-3.49
